,Jisoo,Jennie,Rose,Lisa
23329,0.0,0.0,0.0,336.4
23330,0.0,0.0,0.0,271.0
23331,0.0,0.0,0.0,114.0
23332,0.0,0.0,0.0,604.5
23333,0.0,0.0,0.0,114.0
23334,0.0,0.0,0.0,410.4
23335,0.0,0.0,0.0,440.7
23336,0.0,0.0,0.0,189.0
23337,0.0,0.0,0.0,333.4
23338,0.0,0.0,0.0,267.0
23339,0.0,0.0,0.0,110.0
23340,0.0,0.0,0.0,125.0
23341,0.0,0.0,0.0,220.0
23342,0.0,0.0,0.0,628.6
23343,0.0,0.0,0.0,724.8
23344,0.0,0.0,0.0,109.0
23345,0.0,0.0,0.0,465.7
23346,0.0,0.0,0.0,265.0
23347,0.0,0.0,0.0,185.0
23348,0.0,0.0,0.0,108.0
23349,0.0,0.0,0.0,107.0
23350,0.0,0.0,0.0,296.7
23351,0.0,0.0,0.0,445.0
23352,0.0,0.0,0.0,314.0
23353,0.0,0.0,0.0,107.0
23354,0.0,0.0,0.0,138.7
23355,0.0,0.0,0.0,612.4
23356,0.0,0.0,0.0,332.0
23357,0.0,0.0,0.0,832.2
23358,0.0,0.0,0.0,104.0
23359,0.0,0.0,0.0,104.0
23360,0.0,0.0,0.0,539.1
23361,0.0,0.0,0.0,627.2
23362,0.0,0.0,0.0,184.4
23363,0.0,0.0,0.0,372.0
23364,0.0,0.0,0.0,102.0
23365,0.0,0.0,0.0,224.0
23366,0.0,0.0,0.0,258.0
23367,0.0,0.0,0.0,443.7
23368,0.0,0.0,0.0,503.4
23369,0.0,0.0,0.0,289.7
23370,0.0,0.0,0.0,322.4
23371,0.0,0.0,0.0,545.1
23372,0.0,0.0,0.0,257.0
23373,0.0,0.0,0.0,200.7
23374,0.0,0.0,0.0,100.0
23375,0.0,0.0,0.0,370.0
23376,0.0,0.0,0.0,257.0
23377,0.0,0.0,0.0,100.0
23378,0.0,0.0,0.0,289.7
23379,0.0,0.0,0.0,131.0
23380,0.0,0.0,0.0,100.0
23381,0.0,0.0,0.0,100.0
23382,0.0,0.0,0.0,100.0
23383,0.0,0.0,0.0,100.0
23384,0.0,0.0,0.0,100.0
23385,0.0,0.0,0.0,100.0
23386,0.0,0.0,0.0,100.0
23387,0.0,0.0,0.0,100.0
23388,0.0,0.0,0.0,100.0
23389,0.0,0.0,0.0,100.0
23390,0.0,0.0,0.0,100.0
23391,0.0,0.0,0.0,257.0
23392,0.0,0.0,0.0,784.0
23393,0.0,0.0,0.0,257.0
23394,0.0,0.0,0.0,774.0
23395,0.0,0.0,0.0,277.0
23396,0.0,0.0,0.0,100.0
23397,0.0,0.0,0.0,257.0
23398,0.0,0.0,0.0,100.0
23399,0.0,0.0,0.0,100.0
23400,0.0,0.0,0.0,100.0
23401,0.0,0.0,0.0,345.0
23402,0.0,0.0,0.0,100.0
23403,0.0,0.0,0.0,100.0
23404,0.0,0.0,0.0,100.0
23405,0.0,0.0,0.0,1196.4
23406,0.0,0.0,0.0,322.4
23407,0.0,0.0,0.0,100.0
23408,0.0,0.0,0.0,100.0
23409,0.0,0.0,0.0,479.7
23410,0.0,0.0,0.0,100.0
23411,0.0,0.0,0.0,309.0
23412,0.0,0.0,0.0,100.0
23413,0.0,0.0,0.0,100.0
23414,0.0,0.0,0.0,100.0
23415,0.0,0.0,0.0,100.0
23416,0.0,0.0,0.0,427.0
23417,0.0,0.0,0.0,100.0
23418,0.0,0.0,0.0,100.0
23419,0.0,0.0,0.0,334.7
23420,0.0,0.0,0.0,98.0
23421,0.0,0.0,0.0,226.7
23422,0.0,0.0,0.0,129.7
23423,0.0,0.0,0.0,730.2
23424,0.0,0.0,0.0,520.8
23425,0.0,0.0,0.0,97.0
23426,0.0,0.0,0.0,97.0
23427,0.0,0.0,0.0,283.0
23428,0.0,0.0,0.0,96.0
23429,0.0,0.0,0.0,95.0
23430,0.0,0.0,0.0,570.1
23431,0.0,0.0,0.0,95.0
23432,0.0,0.0,0.0,94.0
23433,0.0,0.0,0.0,599.1
23434,0.0,0.0,0.0,283.7
23435,0.0,0.0,0.0,104.0
23436,0.0,0.0,0.0,251.0
23437,0.0,0.0,0.0,249.0
23438,0.0,0.0,0.0,372.0
23439,0.0,0.0,0.0,358.0
23440,0.0,0.0,0.0,682.2
23441,0.0,0.0,0.0,249.0
23442,0.0,0.0,0.0,188.0
23443,0.0,0.0,0.0,91.0
23444,0.0,0.0,0.0,333.0
23445,0.0,0.0,0.0,90.0
23446,0.0,0.0,0.0,172.7
23447,0.0,0.0,0.0,90.0
23448,0.0,0.0,0.0,90.0
23449,0.0,0.0,10.0,246.0
23450,0.0,0.0,0.0,423.7
23451,0.0,0.0,0.0,88.0
23452,0.0,0.0,0.0,310.4
23453,0.0,0.0,0.0,467.7
23454,0.0,0.0,0.0,188.0
23455,0.0,0.0,0.0,120.7
23456,0.0,0.0,0.0,88.0
23457,0.0,0.0,0.0,88.0
23458,0.0,0.0,0.0,87.0
23459,0.0,0.0,0.0,139.0
23460,0.0,0.0,0.0,87.0
23461,0.0,0.0,0.0,195.1
23462,0.0,0.0,0.0,347.4
23463,0.0,0.0,0.0,87.0
23464,0.0,0.0,0.0,87.0
23465,0.0,0.0,0.0,152.4
23466,0.0,0.0,0.0,153.4
23467,0.0,0.0,0.0,634.7
23468,0.0,0.0,0.0,562.1
23469,0.0,0.0,0.0,127.0
23470,0.0,0.0,0.0,232.4
23471,0.0,0.0,0.0,273.7
23472,0.0,0.0,0.0,126.7
23473,0.0,0.0,0.0,84.0
23474,0.0,0.0,0.0,509.1
23475,0.0,0.0,0.0,241.0
23476,0.0,0.0,0.0,157.7
23477,0.0,0.0,0.0,503.7
23478,0.0,0.0,0.0,292.7
23479,0.0,0.0,0.0,825.1
23480,0.0,0.0,0.0,259.0
23481,0.0,0.0,0.0,124.0
23482,0.0,0.0,0.0,82.0
23483,0.0,0.0,0.0,382.2
23484,0.0,0.0,0.0,92.0
23485,0.0,0.0,0.0,133.0
23486,0.0,0.0,0.0,323.4
23487,0.0,0.0,0.0,81.0
23488,0.0,0.0,0.0,247.0
23489,0.0,0.0,0.0,80.0
23490,0.0,0.0,0.0,1595.7
23491,0.0,0.0,0.0,80.0
23492,0.0,0.0,0.0,112.0
23493,0.0,0.0,0.0,80.0
23494,0.0,0.0,0.0,80.0
23495,0.0,0.0,0.0,550.4
23496,0.0,0.0,0.0,79.0
23497,0.0,0.0,0.0,79.0
23498,0.0,0.0,0.0,88.0
23499,0.0,0.0,0.0,686.7
23500,0.0,0.0,0.0,155.0
23501,0.0,0.0,0.0,452.8
23502,0.0,0.0,0.0,77.0
23503,0.0,0.0,0.0,234.0
23504,0.0,0.0,0.0,77.0
23505,0.0,0.0,0.0,468.7
23506,0.0,0.0,0.0,156.7
23507,0.0,0.0,0.0,90.0
23508,0.0,0.0,0.0,77.0
23509,0.0,0.0,0.0,234.0
23510,0.0,0.0,0.0,87.0
23511,0.0,0.0,0.0,364.8
23512,0.0,0.0,0.0,88.0
23513,0.0,0.0,0.0,251.0
23514,0.0,0.0,0.0,77.0
23515,0.0,0.0,0.0,109.7
23516,0.0,0.0,0.0,763.7
23517,0.0,0.0,0.0,758.5
23518,0.0,0.0,0.0,77.0
23519,0.0,0.0,0.0,89.0
23520,0.0,0.0,0.0,423.0
23521,0.0,0.0,0.0,95.0
23522,0.0,0.0,0.0,345.0
23523,0.0,0.0,0.0,420.0
23524,0.0,0.0,0.0,85.0
23525,0.0,0.0,0.0,345.0
23526,0.0,0.0,0.0,231.0
23527,0.0,0.0,0.0,310.4
23528,0.0,0.0,0.0,272.7
23529,0.0,0.0,0.0,240.0
23530,0.0,0.0,0.0,619.5
23531,0.0,0.0,0.0,311.7
23532,0.0,0.0,0.0,229.0
23533,0.0,0.0,0.0,72.0
23534,0.0,0.0,0.0,212.7
23535,0.0,0.0,0.0,72.0
23536,0.0,0.0,0.0,87.0
23537,0.0,0.0,0.0,71.0
23538,0.0,0.0,0.0,260.7
23539,0.0,0.0,0.0,70.0
23540,0.0,0.0,0.0,70.0
23541,0.0,0.0,0.0,70.0
23542,0.0,0.0,0.0,2052.0
23543,0.0,0.0,0.0,70.0
23544,0.0,0.0,0.0,259.7
23545,0.0,0.0,0.0,70.0
23546,0.0,0.0,0.0,227.0
23547,0.0,0.0,0.0,339.7
23548,0.0,0.0,0.0,655.9
23549,0.0,0.0,0.0,227.0
23550,0.0,0.0,0.0,122.7
23551,0.0,0.0,0.0,616.7
23552,0.0,0.0,0.0,67.0
23553,0.0,0.0,0.0,431.7
23554,0.0,0.0,0.0,67.0
23555,0.0,0.0,0.0,266.7
23556,0.0,0.0,0.0,104.0
23557,0.0,0.0,0.0,99.7
23558,0.0,0.0,0.0,590.2
23559,0.0,0.0,0.0,67.0
23560,0.0,0.0,0.0,436.7
23561,0.0,0.0,0.0,67.0
23562,0.0,0.0,0.0,244.0
23563,0.0,0.0,0.0,459.4
23564,0.0,0.0,0.0,77.0
23565,0.0,0.0,0.0,99.0
23566,0.0,0.0,0.0,567.5
23567,0.0,0.0,0.0,256.7
23568,0.0,0.0,0.0,88.0
23569,0.0,0.0,0.0,165.0
23570,0.0,0.0,0.0,67.0
23571,0.0,0.0,0.0,256.7
23572,0.0,0.0,0.0,67.0
23573,0.0,0.0,0.0,271.7
23574,0.0,0.0,0.0,309.4
23575,0.0,0.0,0.0,234.0
23576,0.0,0.0,0.0,414.0
23577,0.0,0.0,0.0,155.0
23578,0.0,0.0,0.0,107.0
23579,0.0,0.0,0.0,224.0
23580,0.0,0.0,0.0,712.9
23581,0.0,0.0,0.0,77.0
23582,0.0,0.0,0.0,396.5
23583,0.0,0.0,0.0,66.0
23584,0.0,0.0,0.0,70.0
23585,0.0,0.0,0.0,155.0
23586,0.0,0.0,0.0,66.0
23587,0.0,0.0,0.0,66.0
23588,0.0,0.0,0.0,66.0
23589,0.0,0.0,0.0,127.7
23590,0.0,0.0,0.0,222.0
23591,0.0,0.0,0.0,525.0
23592,0.0,0.0,0.0,65.0
23593,0.0,0.0,0.0,302.0
23594,0.0,0.0,0.0,116.7
23595,0.0,0.0,0.0,489.0
23596,0.0,0.0,0.0,221.0
23597,0.0,0.0,0.0,64.0
23598,0.0,0.0,0.0,221.0
23599,0.0,0.0,0.0,366.1
23600,0.0,0.0,0.0,63.0
23601,0.0,0.0,0.0,220.0
23602,0.0,0.0,0.0,62.0
23603,0.0,0.0,0.0,62.0
23604,0.0,0.0,0.0,62.0
23605,0.0,0.0,0.0,62.0
23606,0.0,0.0,0.0,62.0
23607,0.0,0.0,0.0,421.7
23608,0.0,0.0,0.0,62.0
23609,0.0,0.0,0.0,62.0
23610,0.0,0.0,0.0,62.0
23611,0.0,0.0,0.0,61.0
23612,0.0,0.0,0.0,61.0
23613,0.0,0.0,0.0,453.4
23614,0.0,0.0,0.0,61.0
23615,0.0,0.0,0.0,387.0
23616,0.0,0.0,0.0,158.1
23617,0.0,0.0,0.0,491.4
23618,0.0,0.0,0.0,70.0
23619,0.0,0.0,0.0,80.0
23620,0.0,0.0,0.0,317.0
23621,0.0,0.0,0.0,60.0
23622,0.0,0.0,0.0,100.0
23623,0.0,0.0,0.0,217.0
23624,0.0,0.0,0.0,70.0
23625,0.0,0.0,0.0,269.7
23626,0.0,0.0,0.0,362.7
23627,0.0,0.0,0.0,242.0
23628,0.0,0.0,0.0,407.0
23629,0.0,0.0,0.0,60.0
23630,0.0,0.0,0.0,77.0
23631,0.0,0.0,0.0,247.0
23632,0.0,0.0,0.0,60.0
23633,0.0,0.0,0.0,80.0
23634,0.0,0.0,0.0,415.4
23635,0.0,0.0,0.0,92.7
23636,0.0,0.0,0.0,60.0
23637,0.0,0.0,0.0,60.0
23638,0.0,0.0,0.0,60.0
23639,0.0,0.0,0.0,60.0
23640,0.0,0.0,0.0,60.0
23641,0.0,0.0,0.0,60.0
23642,0.0,0.0,0.0,60.0
23643,0.0,0.0,0.0,60.0
23644,0.0,0.0,0.0,60.0
23645,0.0,0.0,0.0,60.0
23646,0.0,0.0,0.0,60.0
23647,0.0,0.0,0.0,60.0
23648,0.0,0.0,0.0,60.0
23649,0.0,0.0,0.0,217.0
23650,0.0,0.0,0.0,222.5
23651,0.0,0.0,0.0,59.0
23652,0.0,0.0,0.0,59.0
23653,0.0,0.0,0.0,59.0
23654,0.0,0.0,0.0,59.0
23655,0.0,0.0,0.0,215.0
23656,0.0,0.0,0.0,58.0
23657,0.0,0.0,0.0,90.7
23658,0.0,0.0,0.0,90.7
23659,0.0,0.0,0.0,90.7
23660,0.0,0.0,0.0,58.0
23661,0.0,0.0,0.0,58.0
23662,0.0,0.0,0.0,58.0
23663,0.0,0.0,0.0,58.0
23664,0.0,0.0,0.0,68.0
23665,0.0,0.0,0.0,277.7
23666,0.0,0.0,0.0,385.0
23667,0.0,0.0,0.0,58.0
23668,0.0,0.0,0.0,58.0
23669,0.0,0.0,0.0,58.0
23670,0.0,0.0,0.0,58.0
23671,0.0,0.0,0.0,58.0
23672,0.0,0.0,0.0,58.0
23673,0.0,0.0,0.0,214.0
23674,0.0,0.0,0.0,512.4
23675,0.0,0.0,0.0,57.0
23676,0.0,0.0,0.0,57.0
23677,0.0,0.0,0.0,57.0
23678,0.0,0.0,0.0,77.0
23679,0.0,0.0,0.0,234.0
23680,0.0,0.0,0.0,57.0
23681,0.0,0.0,0.0,57.0
23682,0.0,0.0,0.0,57.0
23683,0.0,0.0,0.0,57.0
23684,0.0,0.0,0.0,57.0
23685,0.0,0.0,0.0,318.6
23686,0.0,0.0,0.0,57.0
23687,0.0,0.0,0.0,214.0
23688,0.0,0.0,0.0,57.0
23689,0.0,0.0,0.0,57.0
23690,0.0,0.0,0.0,57.0
23691,0.0,0.0,0.0,214.0
23692,0.0,0.0,0.0,57.0
23693,0.0,0.0,0.0,57.0
23694,0.0,0.0,0.0,89.0
23695,0.0,0.0,0.0,57.0
23696,0.0,0.0,0.0,234.0
23697,0.0,0.0,0.0,537.4
23698,0.0,0.0,0.0,57.0
23699,0.0,0.0,0.0,57.0
23700,0.0,0.0,0.0,57.0
23701,0.0,0.0,0.0,214.0
23702,0.0,0.0,0.0,214.0
23703,0.0,0.0,0.0,57.0
23704,0.0,0.0,0.0,57.0
23705,0.0,0.0,0.0,57.0
23706,0.0,0.0,0.0,57.0
23707,0.0,0.0,0.0,57.0
23708,0.0,0.0,0.0,214.0
23709,0.0,0.0,0.0,384.0
23710,0.0,0.0,0.0,57.0
23711,0.0,0.0,0.0,57.0
23712,0.0,0.0,0.0,214.0
23713,0.0,0.0,0.0,57.0
23714,0.0,0.0,0.0,57.0
23715,0.0,0.0,0.0,57.0
23716,0.0,0.0,0.0,57.0
23717,0.0,0.0,0.0,57.0
23718,0.0,0.0,0.0,57.0
23719,0.0,0.0,0.0,371.0
23720,0.0,0.0,0.0,58.0
23721,0.0,0.0,0.0,57.0
23722,0.0,0.0,0.0,57.0
23723,0.0,0.0,0.0,214.0
23724,0.0,0.0,0.0,482.1
23725,0.0,0.0,0.0,184.0
23726,0.0,0.0,0.0,99.0
23727,0.0,0.0,0.0,244.0
23728,0.0,0.0,0.0,312.1
23729,0.0,0.0,0.0,57.0
23730,0.0,0.0,0.0,57.0
23731,0.0,0.0,0.0,57.0
23732,0.0,0.0,0.0,57.0
23733,0.0,0.0,0.0,214.0
23734,0.0,0.0,0.0,57.0
23735,0.0,0.0,0.0,224.0
23736,0.0,0.0,0.0,57.0
23737,0.0,0.0,0.0,57.0
23738,0.0,0.0,0.0,57.0
23739,0.0,0.0,0.0,57.0
23740,0.0,0.0,0.0,57.0
23741,0.0,0.0,0.0,57.0
23742,0.0,0.0,0.0,57.0
23743,0.0,0.0,0.0,384.0
23744,0.0,0.0,0.0,224.0
23745,0.0,0.0,0.0,303.7
23746,0.0,0.0,0.0,177.7
23747,0.0,0.0,0.0,57.0
23748,0.0,0.0,0.0,384.0
23749,0.0,0.0,0.0,299.4
23750,0.0,0.0,0.0,57.0
23751,0.0,0.0,0.0,246.7
23752,0.0,0.0,0.0,57.0
23753,0.0,0.0,0.0,57.0
23754,0.0,0.0,0.0,344.8
23755,0.0,0.0,0.0,57.0
23756,0.0,0.0,0.0,99.7
23757,0.0,0.0,0.0,449.4
23758,0.0,0.0,0.0,57.0
23759,0.0,0.0,0.0,57.0
23760,0.0,0.0,0.0,57.0
23761,0.0,0.0,0.0,57.0
23762,0.0,0.0,0.0,57.0
23763,0.0,0.0,0.0,89.0
23764,0.0,0.0,0.0,224.0
23765,0.0,0.0,0.0,57.0
23766,0.0,0.0,0.0,57.0
23767,0.0,0.0,0.0,57.0
23768,0.0,0.0,0.0,366.7
23769,0.0,0.0,0.0,246.0
23770,0.0,0.0,0.0,569.0
23771,0.0,0.0,0.0,57.0
23772,0.0,0.0,0.0,57.0
23773,0.0,0.0,0.0,57.0
23774,0.0,0.0,0.0,214.0
23775,0.0,0.0,0.0,335.9
23776,0.0,0.0,0.0,57.0
23777,0.0,0.0,0.0,57.0
23778,0.0,0.0,0.0,57.0
23779,0.0,0.0,0.0,57.0
23780,0.0,0.0,0.0,457.8
23781,0.0,0.0,0.0,57.0
23782,0.0,0.0,0.0,384.0
23783,0.0,0.0,0.0,214.0
23784,0.0,0.0,0.0,449.4
23785,0.0,0.0,0.0,57.0
23786,0.0,0.0,0.0,57.0
23787,0.0,0.0,0.0,645.6
23788,0.0,0.0,0.0,57.0
23789,0.0,0.0,0.0,57.0
23790,0.0,0.0,0.0,272.7
23791,0.0,0.0,0.0,57.0
23792,0.0,0.0,0.0,57.0
23793,0.0,0.0,0.0,77.0
23794,0.0,0.0,0.0,57.0
23795,0.0,0.0,0.0,57.0
23796,0.0,0.0,0.0,457.8
23797,0.0,0.0,0.0,217.0
23798,0.0,0.0,0.0,57.0
23799,0.0,0.0,0.0,57.0
23800,0.0,0.0,0.0,224.0
23801,0.0,0.0,0.0,246.7
23802,0.0,0.0,0.0,531.0
23803,0.0,0.0,0.0,57.0
23804,0.0,0.0,0.0,57.0
23805,0.0,0.0,0.0,67.0
23806,0.0,0.0,0.0,57.0
23807,0.0,0.0,0.0,402.0
23808,0.0,0.0,0.0,57.0
23809,0.0,0.0,0.0,67.0
23810,0.0,0.0,0.0,57.0
23811,0.0,0.0,0.0,214.0
23812,0.0,0.0,0.0,316.7
23813,0.0,0.0,0.0,384.0
23814,0.0,0.0,0.0,271.0
23815,0.0,0.0,0.0,57.0
23816,0.0,0.0,0.0,82.0
23817,0.0,0.0,0.0,57.0
23818,0.0,0.0,0.0,57.0
23819,0.0,0.0,0.0,66.0
23820,0.0,0.0,0.0,214.0
23821,0.0,0.0,10.0,57.0
23822,0.0,0.0,0.0,385.9
23823,0.0,0.0,0.0,57.0
23824,0.0,0.0,0.0,224.0
23825,0.0,0.0,0.0,214.0
23826,0.0,0.0,0.0,57.0
23827,0.0,0.0,0.0,88.0
23828,0.0,0.0,0.0,57.0
23829,0.0,0.0,0.0,57.0
23830,0.0,0.0,0.0,451.1
23831,0.0,0.0,1.0,57.0
23832,0.0,0.0,0.0,57.0
23833,0.0,0.0,0.0,57.0
23834,0.0,0.0,0.0,57.0
23835,0.0,0.0,0.0,57.0
23836,0.0,0.0,21.0,214.0
23837,0.0,0.0,0.0,214.0
23838,0.0,0.0,0.0,57.0
23839,0.0,0.0,0.0,57.0
23840,0.0,0.0,0.0,57.0
23841,0.0,0.0,0.0,57.0
23842,0.0,0.0,0.0,57.0
23843,0.0,0.0,0.0,57.0
23844,0.0,0.0,0.0,57.0
23845,0.0,0.0,0.0,57.0
23846,0.0,0.0,0.0,57.0
23847,0.0,0.0,0.0,57.0
23848,0.0,0.0,0.0,57.0
23849,0.0,0.0,0.0,57.0
23850,0.0,0.0,0.0,115.0
23851,0.0,0.0,0.0,57.0
23852,0.0,0.0,0.0,57.0
23853,0.0,0.0,0.0,57.0
23854,0.0,0.0,0.0,57.0
23855,0.0,0.0,0.0,57.0
23856,0.0,0.0,0.0,58.0
23857,0.0,0.0,0.0,57.0
23858,0.0,0.0,0.0,57.0
23859,0.0,0.0,0.0,57.0
23860,0.0,0.0,0.0,57.0
23861,0.0,0.0,0.0,57.0
23862,0.0,0.0,0.0,57.0
23863,0.0,0.0,0.0,214.0
23864,0.0,0.0,0.0,57.0
23865,0.0,0.0,0.0,214.0
23866,0.0,0.0,0.0,120.7
23867,0.0,0.0,0.0,57.0
23868,0.0,0.0,0.0,57.0
23869,0.0,0.0,0.0,57.0
23870,0.0,0.0,0.0,57.0
23871,0.0,0.0,0.0,57.0
23872,0.0,0.0,0.0,57.0
23873,0.0,0.0,10.0,57.0
23874,0.0,0.0,0.0,57.0
23875,0.0,0.0,0.0,214.0
23876,0.0,0.0,0.0,99.0
23877,0.0,0.0,0.0,87.0
23878,0.0,0.0,0.0,590.7
23879,0.0,0.0,0.0,214.0
23880,0.0,0.0,0.0,246.7
23881,0.0,0.0,0.0,508.3
23882,0.0,0.0,0.0,57.0
23883,0.0,0.0,0.0,109.7
23884,0.0,0.0,0.0,297.7
23885,0.0,0.0,0.0,155.1
23886,0.0,0.0,0.0,783.7
23887,0.0,0.0,0.0,56.0
23888,0.0,0.0,0.0,86.0
23889,0.0,0.0,0.0,520.1
23890,0.0,0.0,0.0,212.0
23891,0.0,0.0,0.0,473.7
23892,0.0,0.0,0.0,120.4
23893,0.0,0.0,0.0,55.0
23894,0.0,0.0,0.0,190.0
23895,0.0,0.0,0.0,55.0
23896,0.0,0.0,0.0,55.0
23897,0.0,0.0,0.0,100.0
23898,0.0,0.0,0.0,55.0
23899,0.0,0.0,0.0,54.0
23900,0.0,0.0,0.0,54.0
23901,0.0,0.0,0.0,391.0
23902,0.0,0.0,0.0,381.0
23903,0.0,0.0,0.0,111.0
23904,0.0,0.0,0.0,1152.0
23905,0.0,0.0,0.0,119.4
23906,0.0,0.0,0.0,210.0
23907,0.0,0.0,0.0,609.5
23908,0.0,0.0,0.0,236.0
23909,0.0,0.0,0.0,105.0
23910,0.0,0.0,0.0,52.0
23911,0.0,0.0,0.0,52.0
23912,0.0,0.0,0.0,52.0
23913,0.0,0.0,0.0,84.7
23914,0.0,0.0,0.0,52.0
23915,0.0,0.0,0.0,52.0
23916,0.0,0.0,0.0,322.0
23917,0.0,0.0,0.0,274.4
23918,0.0,0.0,0.0,52.0
23919,0.0,0.0,0.0,52.0
23920,0.0,0.0,0.0,52.0
23921,0.0,0.0,0.0,52.0
23922,0.0,0.0,0.0,52.0
23923,0.0,0.0,0.0,52.0
23924,0.0,0.0,1.0,209.0
23925,0.0,0.0,0.0,52.0
23926,0.0,0.0,0.0,52.0
23927,0.0,0.0,0.0,209.0
23928,0.0,0.0,0.0,52.0
23929,0.0,0.0,0.0,52.0
23930,0.0,0.0,0.0,322.0
23931,0.0,0.0,0.0,52.0
23932,0.0,0.0,0.0,94.7
23933,0.0,0.0,0.0,52.0
23934,0.0,0.0,0.0,451.7
23935,0.0,0.0,0.0,448.8
23936,0.0,0.0,0.0,82.7
23937,0.0,0.0,0.0,217.0
23938,0.0,0.0,0.0,50.0
23939,0.0,0.0,0.0,50.0
23940,0.0,0.0,0.0,50.0
23941,0.0,0.0,0.0,55.0
23942,0.0,0.0,0.0,239.0
23943,0.0,0.0,0.0,50.0
23944,0.0,0.0,0.0,50.0
23945,0.0,0.0,0.0,320.0
23946,0.0,0.0,0.0,397.0
23947,0.0,0.0,0.0,207.0
23948,0.0,0.0,0.0,377.0
23949,0.0,0.0,0.0,82.7
23950,0.0,0.0,0.0,207.0
23951,0.0,0.0,0.0,50.0
23952,0.0,0.0,0.0,237.0
23953,0.0,0.0,0.0,239.7
23954,0.0,0.0,0.0,50.0
23955,0.0,0.0,0.0,480.4
23956,0.0,0.0,0.0,307.0
23957,0.0,0.0,0.0,245.0
23958,0.0,0.0,0.0,50.0
23959,0.0,0.0,0.0,50.0
23960,0.0,0.0,0.0,102.7
23961,0.0,0.0,0.0,363.1
23962,0.0,0.0,0.0,88.0
23963,0.0,0.0,0.0,247.0
23964,0.0,0.0,0.0,49.0
23965,0.0,0.0,0.0,220.0
23966,0.0,0.0,0.0,49.0
23967,0.0,0.0,0.0,49.0
23968,0.0,0.0,0.0,412.0
23969,0.0,0.0,0.0,317.0
23970,0.0,0.0,0.0,215.0
23971,0.0,0.0,0.0,214.0
23972,0.0,0.0,0.0,47.0
23973,0.0,0.0,0.0,203.0
23974,0.0,0.0,0.0,46.0
23975,0.0,0.0,0.0,46.0
23976,0.0,0.0,0.0,338.7
23977,0.0,0.0,0.0,45.0
23978,0.0,0.0,0.0,657.5
23979,0.0,0.0,0.0,212.0
23980,0.0,0.0,0.0,45.0
23981,0.0,0.0,0.0,202.0
23982,0.0,0.0,0.0,264.7
23983,0.0,0.0,0.0,45.0
23984,0.0,0.0,0.0,328.4
23985,0.0,0.0,0.0,77.7
23986,0.0,0.0,0.0,45.0
23987,0.0,0.0,0.0,45.0
23988,0.0,0.0,0.0,321.4
23989,0.0,0.0,0.0,43.0
23990,0.0,0.0,0.0,370.0
23991,0.0,0.0,0.0,75.7
23992,0.0,0.0,0.0,43.0
23993,0.0,0.0,0.0,464.4
23994,0.0,0.0,0.0,79.0
23995,0.0,0.0,0.0,42.0
23996,0.0,0.0,0.0,140.1
23997,0.0,0.0,0.0,263.4
23998,0.0,0.0,0.0,41.0
23999,0.0,0.0,0.0,186.1
24000,0.0,0.0,0.0,51.0
24001,0.0,0.0,0.0,71.0
24002,0.0,0.0,0.0,239.7
24003,0.0,0.0,0.0,41.0
24004,0.0,0.0,0.0,60.0
24005,0.0,0.0,0.0,40.0
24006,0.0,0.0,0.0,40.0
24007,0.0,0.0,0.0,40.0
24008,0.0,0.0,0.0,40.0
24009,0.0,0.0,0.0,399.7
24010,0.0,0.0,0.0,400.0
24011,0.0,0.0,0.0,147.4
24012,0.0,0.0,0.0,350.0
24013,0.0,0.0,0.0,397.0
24014,0.0,0.0,0.0,40.0
24015,0.0,0.0,0.0,70.0
24016,0.0,0.0,0.0,40.0
24017,0.0,0.0,0.0,60.0
24018,0.0,0.0,0.0,60.0
24019,0.0,0.0,0.0,40.0
24020,0.0,0.0,0.0,409.7
24021,0.0,0.0,0.0,72.7
24022,0.0,0.0,0.0,229.7
24023,0.0,0.0,0.0,40.0
24024,0.0,0.0,0.0,82.0
24025,0.0,0.0,0.0,197.0
24026,0.0,0.0,0.0,40.0
24027,0.0,0.0,0.0,197.0
24028,0.0,0.0,0.0,528.7
24029,0.0,0.0,0.0,40.0
24030,0.0,0.0,0.0,40.0
24031,0.0,0.0,0.0,229.7
24032,0.0,0.0,0.0,50.0
24033,0.0,0.0,0.0,150.0
24034,0.0,0.0,0.0,39.0
24035,0.0,0.0,0.0,304.1
24036,0.0,0.0,0.0,39.0
24037,0.0,0.0,0.0,39.0
24038,0.0,0.0,0.0,39.0
24039,0.0,0.0,0.0,58.0
24040,0.0,0.0,0.0,196.0
24041,0.0,0.0,0.0,53.0
24042,0.0,0.0,0.0,38.0
24043,0.0,0.0,0.0,194.0
24044,0.0,0.0,0.0,37.0
24045,0.0,0.0,0.0,244.0
24046,0.0,0.0,0.0,37.0
24047,0.0,0.0,0.0,37.0
24048,0.0,0.0,0.0,37.0
24049,0.0,0.0,0.0,364.0
24050,0.0,0.0,0.0,62.0
24051,0.0,0.0,0.0,37.0
24052,0.0,0.0,0.0,37.0
24053,0.0,0.0,0.0,37.0
24054,0.0,0.0,0.0,102.4
24055,0.0,0.0,0.0,57.0
24056,0.0,0.0,0.0,214.0
24057,0.0,0.0,0.0,37.0
24058,0.0,0.0,0.0,37.0
24059,0.0,0.0,0.0,37.0
24060,0.0,0.0,0.0,47.0
24061,0.0,0.0,0.0,459.7
24062,0.0,0.0,0.0,36.0
24063,0.0,0.0,0.0,38.0
